1179,75,19,5,13-FEB-19,13-FEB-19,13-FEB-19
1180,75,20,4,19-FEB-19,19-FEB-19,19-FEB-19
1181,75,21,5,13-JUL-19,13-JUL-19,13-JUL-19
1182,75,22,6,04-JUL-19,04-JUL-19,04-JUL-19
1183,75,23,6,12-JUL-19,12-JUL-19,12-JUL-19
1184,75,24,5,11-JUL-19,11-JUL-19,11-JUL-19
1185,76,1,6,16-FEB-17,16-FEB-17,16-FEB-17
1186,76,2,8,18-FEB-17,18-FEB-17,18-FEB-17
1187,76,3,8,16-FEB-17,16-FEB-17,16-FEB-17
1188,76,4,7,20-FEB-17,20-FEB-17,20-FEB-17
1189,76,5,7,08-JUL-17,08-JUL-17,08-JUL-17
1190,76,6,8,09-JUL-17,09-JUL-17,09-JUL-17
1191,76,7,6,09-JUL-17,09-JUL-17,09-JUL-17
1192,76,8,7,30-JUN-17,30-JUN-17,30-JUN-17
1193,76,9,4,13-FEB-18,13-FEB-18,13-FEB-18
1194,76,10,8,20-FEB-18,20-FEB-18,20-FEB-18
1195,76,11,7,18-FEB-18,18-FEB-18,18-FEB-18
1196,76,12,6,21-FEB-18,21-FEB-18,21-FEB-18
1197,76,13,5,08-JUL-18,08-JUL-18,08-JUL-18
1198,76,14,5,05-JUL-18,05-JUL-18,05-JUL-18
1199,76,15,5,04-JUL-18,04-JUL-18,04-JUL-18
1200,76,16,7,11-JUL-18,11-JUL-18,11-JUL-18
1201,76,17,5,11-FEB-19,11-FEB-19,11-FEB-19
1202,76,18,4,19-FEB-19,19-FEB-19,19-FEB-19
1203,76,19,6,20-FEB-19,20-FEB-19,20-FEB-19
1204,76,20,5,10-FEB-19,10-FEB-19,10-FEB-19
1205,76,21,7,13-JUL-19,13-JUL-19,13-JUL-19
1206,76,22,9,08-JUL-19,08-JUL-19,08-JUL-19
1207,76,23,8,07-JUL-19,07-JUL-19,07-JUL-19
1208,76,24,5,08-JUL-19,08-JUL-19,08-JUL-19
1209,77,1,4,15-FEB-19,15-FEB-19,15-FEB-19
1210,77,2,7,10-FEB-19,10-FEB-19,10-FEB-19
1211,77,3,8,23-FEB-19,23-FEB-19,23-FEB-19
1212,77,4,4,20-FEB-19,20-FEB-19,20-FEB-19
1213,77,5,4,07-JUL-19,07-JUL-19,07-JUL-19
1214,77,6,9,12-JUL-19,12-JUL-19,12-JUL-19
1215,77,7,8,01-JUL-19,01-JUL-19,01-JUL-19
1216,77,8,9,01-JUL-19,01-JUL-19,01-JUL-19
1217,78,1,6,21-FEB-18,21-FEB-18,21-FEB-18
1218,78,2,7,22-FEB-18,22-FEB-18,22-FEB-18
1219,78,3,4,20-FEB-18,20-FEB-18,20-FEB-18
1220,78,4,5,23-FEB-18,23-FEB-18,23-FEB-18
1221,78,5,6,09-JUL-18,09-JUL-18,09-JUL-18
1222,78,6,4,08-JUL-18,08-JUL-18,08-JUL-18
1223,78,7,7,03-JUL-18,03-JUL-18,03-JUL-18
1224,78,8,4,09-JUL-18,09-JUL-18,09-JUL-18
1225,78,9,7,13-FEB-19,13-FEB-19,13-FEB-19
1226,78,10,5,20-FEB-19,20-FEB-19,20-FEB-19
1227,78,11,8,23-FEB-19,23-FEB-19,23-FEB-19
1228,78,12,8,18-FEB-19,18-FEB-19,18-FEB-19
1229,78,13,7,03-JUL-19,03-JUL-19,03-JUL-19
1230,78,14,9,12-JUL-19,12-JUL-19,12-JUL-19
1231,78,15,5,30-JUN-19,30-JUN-19,30-JUN-19
1232,78,16,9,01-JUL-19,01-JUL-19,01-JUL-19
1233,79,1,7,22-FEB-18,22-FEB-18,22-FEB-18
1234,79,2,6,15-FEB-18,15-FEB-18,15-FEB-18
1235,79,3,7,20-FEB-18,20-FEB-18,20-FEB-18
1236,79,4,4,16-FEB-18,16-FEB-18,16-FEB-18
1237,79,5,8,06-JUL-18,06-JUL-18,06-JUL-18
1238,79,6,5,08-JUL-18,08-JUL-18,08-JUL-18
1239,79,7,6,01-JUL-18,01-JUL-18,01-JUL-18
1240,79,8,9,30-JUN-18,30-JUN-18,30-JUN-18
1241,79,9,8,16-FEB-19,16-FEB-19,16-FEB-19
1242,79,10,4,10-FEB-19,10-FEB-19,10-FEB-19
1243,79,11,9,13-FEB-19,13-FEB-19,13-FEB-19
1244,79,12,4,16-FEB-19,16-FEB-19,16-FEB-19
1245,79,13,9,13-JUL-19,13-JUL-19,13-JUL-19
1246,79,14,9,03-JUL-19,03-JUL-19,03-JUL-19
1247,79,15,4,02-JUL-19,02-JUL-19,02-JUL-19
1248,79,16,7,13-JUL-19,13-JUL-19,13-JUL-19
1249,80,1,4,22-FEB-17,22-FEB-17,22-FEB-17
1250,80,2,4,16-FEB-17,16-FEB-17,16-FEB-17
1251,80,3,4,10-FEB-17,10-FEB-17,10-FEB-17
1252,80,4,8,11-FEB-17,11-FEB-17,11-FEB-17
1253,80,5,6,01-JUL-17,01-JUL-17,01-JUL-17
1254,80,6,4,06-JUL-17,06-JUL-17,06-JUL-17
1255,80,7,8,13-JUL-17,13-JUL-17,13-JUL-17
1256,80,8,8,07-JUL-17,07-JUL-17,07-JUL-17
1257,80,9,9,12-FEB-18,12-FEB-18,12-FEB-18
1258,80,10,5,22-FEB-18,22-FEB-18,22-FEB-18
1259,80,11,7,22-FEB-18,22-FEB-18,22-FEB-18
1260,80,12,8,22-FEB-18,22-FEB-18,22-FEB-18
1261,80,13,7,04-JUL-18,04-JUL-18,04-JUL-18
1262,80,14,9,01-JUL-18,01-JUL-18,01-JUL-18
1263,80,15,6,07-JUL-18,07-JUL-18,07-JUL-18
1264,80,16,6,08-JUL-18,08-JUL-18,08-JUL-18
1265,80,17,4,19-FEB-19,19-FEB-19,19-FEB-19
1266,80,18,4,12-FEB-19,12-FEB-19,12-FEB-19
1267,80,19,4,16-FEB-19,16-FEB-19,16-FEB-19
1268,80,20,7,18-FEB-19,18-FEB-19,18-FEB-19
1269,80,21,7,13-JUL-19,13-JUL-19,13-JUL-19
1270,80,22,5,01-JUL-19,01-JUL-19,01-JUL-19
1271,80,23,9,05-JUL-19,05-JUL-19,05-JUL-19
1272,80,24,4,11-JUL-19,11-JUL-19,11-JUL-19
1273,81,1,5,21-FEB-19,21-FEB-19,21-FEB-19
1274,81,2,4,10-FEB-19,10-FEB-19,10-FEB-19
1275,81,3,9,17-FEB-19,17-FEB-19,17-FEB-19
1276,81,4,5,14-FEB-19,14-FEB-19,14-FEB-19
1277,81,5,7,09-JUL-19,09-JUL-19,09-JUL-19
1278,81,6,7,13-JUL-19,13-JUL-19,13-JUL-19
1279,81,7,8,07-JUL-19,07-JUL-19,07-JUL-19
1280,81,8,9,01-JUL-19,01-JUL-19,01-JUL-19
1281,82,1,8,16-FEB-17,16-FEB-17,16-FEB-17
1282,82,2,6,12-FEB-17,12-FEB-17,12-FEB-17
1283,82,3,4,21-FEB-17,21-FEB-17,21-FEB-17
1284,82,4,5,14-FEB-17,14-FEB-17,14-FEB-17
1285,82,5,9,07-JUL-17,07-JUL-17,07-JUL-17
1286,82,6,5,06-JUL-17,06-JUL-17,06-JUL-17
1287,82,7,8,07-JUL-17,07-JUL-17,07-JUL-17
1288,82,8,4,13-JUL-17,13-JUL-17,13-JUL-17
1289,82,9,4,21-FEB-18,21-FEB-18,21-FEB-18
1290,82,10,4,10-FEB-18,10-FEB-18,10-FEB-18
1291,82,11,9,13-FEB-18,13-FEB-18,13-FEB-18
1292,82,12,6,18-FEB-18,18-FEB-18,18-FEB-18
1293,82,13,4,08-JUL-18,08-JUL-18,08-JUL-18
1294,82,14,4,09-JUL-18,09-JUL-18,09-JUL-18
1295,82,15,8,11-JUL-18,11-JUL-18,11-JUL-18
1296,82,16,6,06-JUL-18,06-JUL-18,06-JUL-18
1297,82,17,5,13-FEB-19,13-FEB-19,13-FEB-19
1298,82,18,5,19-FEB-19,19-FEB-19,19-FEB-19
1299,82,19,5,11-FEB-19,11-FEB-19,11-FEB-19
1300,82,20,6,14-FEB-19,14-FEB-19,14-FEB-19
1301,82,21,6,01-JUL-19,01-JUL-19,01-JUL-19
1302,82,22,4,05-JUL-19,05-JUL-19,05-JUL-19
1303,82,23,5,07-JUL-19,07-JUL-19,07-JUL-19
1304,82,24,6,05-JUL-19,05-JUL-19,05-JUL-19
1305,83,1,9,19-FEB-17,19-FEB-17,19-FEB-17
1306,83,2,8,19-FEB-17,19-FEB-17,19-FEB-17
1307,83,3,8,19-FEB-17,19-FEB-17,19-FEB-17
1308,83,4,4,12-FEB-17,12-FEB-17,12-FEB-17
1309,83,5,8,11-JUL-17,11-JUL-17,11-JUL-17
1310,83,6,8,07-JUL-17,07-JUL-17,07-JUL-17
1311,83,7,8,10-JUL-17,10-JUL-17,10-JUL-17
1312,83,8,8,08-JUL-17,08-JUL-17,08-JUL-17
1313,83,9,5,13-FEB-18,13-FEB-18,13-FEB-18
1314,83,10,7,18-FEB-18,18-FEB-18,18-FEB-18
1315,83,11,5,22-FEB-18,22-FEB-18,22-FEB-18
1316,83,12,9,16-FEB-18,16-FEB-18,16-FEB-18
1317,83,13,6,08-JUL-18,08-JUL-18,08-JUL-18
1318,83,14,9,02-JUL-18,02-JUL-18,02-JUL-18
1319,83,15,9,03-JUL-18,03-JUL-18,03-JUL-18
1320,83,16,5,12-JUL-18,12-JUL-18,12-JUL-18
1321,83,17,6,11-FEB-19,11-FEB-19,11-FEB-19
1322,83,18,7,21-FEB-19,21-FEB-19,21-FEB-19
1323,83,19,7,14-FEB-19,14-FEB-19,14-FEB-19
1324,83,20,4,16-FEB-19,16-FEB-19,16-FEB-19
1325,83,21,5,01-JUL-19,01-JUL-19,01-JUL-19
1326,83,22,9,13-JUL-19,13-JUL-19,13-JUL-19
1327,83,23,9,13-JUL-19,13-JUL-19,13-JUL-19
1328,83,24,6,01-JUL-19,01-JUL-19,01-JUL-19
1329,84,1,10,19-FEB-19,19-FEB-19,19-FEB-19
1330,84,2,7,19-FEB-19,19-FEB-19,19-FEB-19
1331,84,3,10,17-FEB-19,17-FEB-19,17-FEB-19
1332,84,4,5,16-FEB-19,16-FEB-19,16-FEB-19
1333,84,5,10,05-JUL-19,05-JUL-19,05-JUL-19
1334,84,6,10,09-JUL-19,09-JUL-19,09-JUL-19
1335,84,7,4,08-JUL-19,08-JUL-19,08-JUL-19
1336,84,8,10,04-JUL-19,04-JUL-19,04-JUL-19
1337,85,1,6,12-FEB-18,12-FEB-18,12-FEB-18
1338,85,2,4,12-FEB-18,12-FEB-18,12-FEB-18
1339,85,3,4,15-FEB-18,15-FEB-18,15-FEB-18
1340,85,4,6,21-FEB-18,21-FEB-18,21-FEB-18
1341,85,5,7,05-JUL-18,05-JUL-18,05-JUL-18
1342,85,6,9,06-JUL-18,06-JUL-18,06-JUL-18
1343,85,7,8,02-JUL-18,02-JUL-18,02-JUL-18
1344,85,8,5,04-JUL-18,04-JUL-18,04-JUL-18
1345,85,9,10,15-FEB-19,15-FEB-19,15-FEB-19
1346,85,10,9,14-FEB-19,14-FEB-19,14-FEB-19
1347,85,11,6,21-FEB-19,21-FEB-19,21-FEB-19
1348,85,12,7,17-FEB-19,17-FEB-19,17-FEB-19
1349,85,13,7,03-JUL-19,03-JUL-19,03-JUL-19
1350,85,14,10,06-JUL-19,06-JUL-19,06-JUL-19
1351,85,15,9,09-JUL-19,09-JUL-19,09-JUL-19
1352,85,16,5,13-JUL-19,13-JUL-19,13-JUL-19
1353,86,1,4,18-FEB-19,18-FEB-19,18-FEB-19
1354,86,2,6,10-FEB-19,10-FEB-19,10-FEB-19
1355,86,3,10,10-FEB-19,10-FEB-19,10-FEB-19
1356,86,4,4,19-FEB-19,19-FEB-19,19-FEB-19
1357,86,5,5,06-JUL-19,06-JUL-19,06-JUL-19
1358,86,6,9,04-JUL-19,04-JUL-19,04-JUL-19
1359,86,7,9,06-JUL-19,06-JUL-19,06-JUL-19
1360,86,8,9,07-JUL-19,07-JUL-19,07-JUL-19
1361,87,1,9,20-FEB-17,20-FEB-17,20-FEB-17
1362,87,2,6,20-FEB-17,20-FEB-17,20-FEB-17
1363,87,3,8,15-FEB-17,15-FEB-17,15-FEB-17
1364,87,4,6,16-FEB-17,16-FEB-17,16-FEB-17
1365,87,5,7,11-JUL-17,11-JUL-17,11-JUL-17
1366,87,6,4,01-JUL-17,01-JUL-17,01-JUL-17
1367,87,7,8,11-JUL-17,11-JUL-17,11-JUL-17
1368,87,8,9,08-JUL-17,08-JUL-17,08-JUL-17
1369,87,9,7,19-FEB-18,19-FEB-18,19-FEB-18
1370,87,10,5,12-FEB-18,12-FEB-18,12-FEB-18
1371,87,11,9,16-FEB-18,16-FEB-18,16-FEB-18
1372,87,12,9,14-FEB-18,14-FEB-18,14-FEB-18
1373,87,13,7,30-JUN-18,30-JUN-18,30-JUN-18
1374,87,14,5,07-JUL-18,07-JUL-18,07-JUL-18
1375,87,15,4,30-JUN-18,30-JUN-18,30-JUN-18
1376,87,16,9,04-JUL-18,04-JUL-18,04-JUL-18
1377,87,17,4,16-FEB-19,16-FEB-19,16-FEB-19
1378,87,18,4,15-FEB-19,15-FEB-19,15-FEB-19
1379,87,19,6,17-FEB-19,17-FEB-19,17-FEB-19
1380,87,20,6,19-FEB-19,19-FEB-19,19-FEB-19
1381,87,21,4,10-JUL-19,10-JUL-19,10-JUL-19
1382,87,22,9,06-JUL-19,06-JUL-19,06-JUL-19
1383,87,23,5,09-JUL-19,09-JUL-19,09-JUL-19
1384,87,24,4,30-JUN-19,30-JUN-19,30-JUN-19
1385,88,1,7,19-FEB-19,19-FEB-19,19-FEB-19
1386,88,2,10,22-FEB-19,22-FEB-19,22-FEB-19
1387,88,3,10,19-FEB-19,19-FEB-19,19-FEB-19
1388,88,4,9,20-FEB-19,20-FEB-19,20-FEB-19
1389,88,5,5,08-JUL-19,08-JUL-19,08-JUL-19
1390,88,6,6,10-JUL-19,10-JUL-19,10-JUL-19
1391,88,7,9,11-JUL-19,11-JUL-19,11-JUL-19
1392,88,8,6,04-JUL-19,04-JUL-19,04-JUL-19
1393,89,1,7,20-FEB-18,20-FEB-18,20-FEB-18
1394,89,2,6,12-FEB-18,12-FEB-18,12-FEB-18
1395,89,3,5,13-FEB-18,13-FEB-18,13-FEB-18
1396,89,4,6,15-FEB-18,15-FEB-18,15-FEB-18
1397,89,5,8,08-JUL-18,08-JUL-18,08-JUL-18
1398,89,6,4,30-JUN-18,30-JUN-18,30-JUN-18
1399,89,7,6,03-JUL-18,03-JUL-18,03-JUL-18
1400,89,8,9,30-JUN-18,30-JUN-18,30-JUN-18
1401,89,9,7,11-FEB-19,11-FEB-19,11-FEB-19
1402,89,10,8,12-FEB-19,12-FEB-19,12-FEB-19
1403,89,11,4,22-FEB-19,22-FEB-19,22-FEB-19
1404,89,12,4,20-FEB-19,20-FEB-19,20-FEB-19
1405,89,13,4,05-JUL-19,05-JUL-19,05-JUL-19
1406,89,14,6,06-JUL-19,06-JUL-19,06-JUL-19
1407,89,15,4,03-JUL-19,03-JUL-19,03-JUL-19
1408,89,16,7,10-JUL-19,10-JUL-19,10-JUL-19
1409,90,1,8,18-FEB-18,18-FEB-18,18-FEB-18
1410,90,2,10,13-FEB-18,13-FEB-18,13-FEB-18
1411,90,3,7,17-FEB-18,17-FEB-18,17-FEB-18
1412,90,4,6,17-FEB-18,17-FEB-18,17-FEB-18
1413,90,5,10,02-JUL-18,02-JUL-18,02-JUL-18
1414,90,6,10,30-JUN-18,30-JUN-18,30-JUN-18
1415,90,7,9,03-JUL-18,03-JUL-18,03-JUL-18
1416,90,8,9,07-JUL-18,07-JUL-18,07-JUL-18
1417,90,9,10,20-FEB-19,20-FEB-19,20-FEB-19
1418,90,10,9,11-FEB-19,11-FEB-19,11-FEB-19
1419,90,11,4,21-FEB-19,21-FEB-19,21-FEB-19
1420,90,12,5,16-FEB-19,16-FEB-19,16-FEB-19
1421,90,13,8,09-JUL-19,09-JUL-19,09-JUL-19
1422,90,14,7,11-JUL-19,11-JUL-19,11-JUL-19
1423,90,15,5,04-JUL-19,04-JUL-19,04-JUL-19
1424,90,16,5,13-JUL-19,13-JUL-19,13-JUL-19
1425,91,1,5,14-FEB-17,14-FEB-17,14-FEB-17
1426,91,2,8,10-FEB-17,10-FEB-17,10-FEB-17
1427,91,3,7,21-FEB-17,21-FEB-17,21-FEB-17
1428,91,4,5,10-FEB-17,10-FEB-17,10-FEB-17
1429,91,5,5,06-JUL-17,06-JUL-17,06-JUL-17
1430,91,6,5,08-JUL-17,08-JUL-17,08-JUL-17
1431,91,7,5,12-JUL-17,12-JUL-17,12-JUL-17
1432,91,8,4,11-JUL-17,11-JUL-17,11-JUL-17
1433,91,9,7,10-FEB-18,10-FEB-18,10-FEB-18
1434,91,10,4,12-FEB-18,12-FEB-18,12-FEB-18
1435,91,11,5,11-FEB-18,11-FEB-18,11-FEB-18
1436,91,12,5,19-FEB-18,19-FEB-18,19-FEB-18
1437,91,13,4,05-JUL-18,05-JUL-18,05-JUL-18
1438,91,14,9,05-JUL-18,05-JUL-18,05-JUL-18
1439,91,15,6,09-JUL-18,09-JUL-18,09-JUL-18
1440,91,16,6,08-JUL-18,08-JUL-18,08-JUL-18
1441,91,17,4,13-FEB-19,13-FEB-19,13-FEB-19
1442,91,18,4,19-FEB-19,19-FEB-19,19-FEB-19
1443,91,19,7,15-FEB-19,15-FEB-19,15-FEB-19
1444,91,20,4,23-FEB-19,23-FEB-19,23-FEB-19
1445,91,21,8,01-JUL-19,01-JUL-19,01-JUL-19
1446,91,22,8,13-JUL-19,13-JUL-19,13-JUL-19
1447,91,23,5,04-JUL-19,04-JUL-19,04-JUL-19
1448,91,24,8,04-JUL-19,04-JUL-19,04-JUL-19
1449,92,1,10,14-FEB-19,14-FEB-19,14-FEB-19
1450,92,2,6,17-FEB-19,17-FEB-19,17-FEB-19
1451,92,3,8,15-FEB-19,15-FEB-19,15-FEB-19
1452,92,4,8,17-FEB-19,17-FEB-19,17-FEB-19
1453,92,5,6,04-JUL-19,04-JUL-19,04-JUL-19
1454,92,6,7,09-JUL-19,09-JUL-19,09-JUL-19
1455,92,7,8,01-JUL-19,01-JUL-19,01-JUL-19
1456,92,8,8,10-JUL-19,10-JUL-19,10-JUL-19
1457,93,1,5,13-FEB-17,13-FEB-17,13-FEB-17
1458,93,2,5,14-FEB-17,14-FEB-17,14-FEB-17
1459,93,3,8,21-FEB-17,21-FEB-17,21-FEB-17
1460,93,4,4,13-FEB-17,13-FEB-17,13-FEB-17
1461,93,5,4,04-JUL-17,04-JUL-17,04-JUL-17
1462,93,6,6,11-JUL-17,11-JUL-17,11-JUL-17
1463,93,7,4,06-JUL-17,06-JUL-17,06-JUL-17
1464,93,8,7,30-JUN-17,30-JUN-17,30-JUN-17
1465,93,9,9,23-FEB-18,23-FEB-18,23-FEB-18
1466,93,10,4,14-FEB-18,14-FEB-18,14-FEB-18
1467,93,11,4,12-FEB-18,12-FEB-18,12-FEB-18
1468,93,12,7,12-FEB-18,12-FEB-18,12-FEB-18
1469,93,13,6,05-JUL-18,05-JUL-18,05-JUL-18
1470,93,14,7,08-JUL-18,08-JUL-18,08-JUL-18
1471,93,15,8,02-JUL-18,02-JUL-18,02-JUL-18
1472,93,16,6,11-JUL-18,11-JUL-18,11-JUL-18
1473,93,17,5,10-FEB-19,10-FEB-19,10-FEB-19
1474,93,18,4,23-FEB-19,23-FEB-19,23-FEB-19
1475,93,19,7,10-FEB-19,10-FEB-19,10-FEB-19
1476,93,20,7,22-FEB-19,22-FEB-19,22-FEB-19
1477,93,21,6,30-JUN-19,30-JUN-19,30-JUN-19
1478,93,22,8,11-JUL-19,11-JUL-19,11-JUL-19
1479,93,23,7,09-JUL-19,09-JUL-19,09-JUL-19
1480,93,24,5,04-JUL-19,04-JUL-19,04-JUL-19
1481,94,1,10,13-FEB-19,13-FEB-19,13-FEB-19
1482,94,2,5,17-FEB-19,17-FEB-19,17-FEB-19
1483,94,3,10,20-FEB-19,20-FEB-19,20-FEB-19
1484,94,4,8,13-FEB-19,13-FEB-19,13-FEB-19
1485,94,5,10,09-JUL-19,09-JUL-19,09-JUL-19
1486,94,6,10,11-JUL-19,11-JUL-19,11-JUL-19
1487,94,7,4,07-JUL-19,07-JUL-19,07-JUL-19
1488,94,8,6,07-JUL-19,07-JUL-19,07-JUL-19
1489,95,1,9,15-FEB-18,15-FEB-18,15-FEB-18
1490,95,2,7,17-FEB-18,17-FEB-18,17-FEB-18
1491,95,3,10,17-FEB-18,17-FEB-18,17-FEB-18
1492,95,4,10,14-FEB-18,14-FEB-18,14-FEB-18
1493,95,5,4,04-JUL-18,04-JUL-18,04-JUL-18
1494,95,6,9,12-JUL-18,12-JUL-18,12-JUL-18
1495,95,7,7,10-JUL-18,10-JUL-18,10-JUL-18
1496,95,8,8,11-JUL-18,11-JUL-18,11-JUL-18
1497,95,9,5,14-FEB-19,14-FEB-19,14-FEB-19
1498,95,10,10,21-FEB-19,21-FEB-19,21-FEB-19
1499,95,11,4,18-FEB-19,18-FEB-19,18-FEB-19
1500,95,12,9,23-FEB-19,23-FEB-19,23-FEB-19
1501,95,13,9,03-JUL-19,03-JUL-19,03-JUL-19
1502,95,14,7,01-JUL-19,01-JUL-19,01-JUL-19
1503,95,15,6,09-JUL-19,09-JUL-19,09-JUL-19
1504,95,16,6,30-JUN-19,30-JUN-19,30-JUN-19
1505,96,1,6,12-FEB-18,12-FEB-18,12-FEB-18
1506,96,2,5,14-FEB-18,14-FEB-18,14-FEB-18
1507,96,3,8,16-FEB-18,16-FEB-18,16-FEB-18
1508,96,4,8,13-FEB-18,13-FEB-18,13-FEB-18
1509,96,5,6,01-JUL-18,01-JUL-18,01-JUL-18
1510,96,6,7,30-JUN-18,30-JUN-18,30-JUN-18
1511,96,7,4,05-JUL-18,05-JUL-18,05-JUL-18
1512,96,8,4,04-JUL-18,04-JUL-18,04-JUL-18
1513,96,9,8,11-FEB-19,11-FEB-19,11-FEB-19
1514,96,10,4,23-FEB-19,23-FEB-19,23-FEB-19
1515,96,11,7,12-FEB-19,12-FEB-19,12-FEB-19
1516,96,12,8,12-FEB-19,12-FEB-19,12-FEB-19
1517,96,13,8,08-JUL-19,08-JUL-19,08-JUL-19
1518,96,14,5,13-JUL-19,13-JUL-19,13-JUL-19
1519,96,15,6,04-JUL-19,04-JUL-19,04-JUL-19
1520,96,16,7,05-JUL-19,05-JUL-19,05-JUL-19
1521,97,1,5,16-FEB-19,16-FEB-19,16-FEB-19
1522,97,2,5,10-FEB-19,10-FEB-19,10-FEB-19
1523,97,3,4,12-FEB-19,12-FEB-19,12-FEB-19
1524,97,4,6,13-FEB-19,13-FEB-19,13-FEB-19
1525,97,5,9,07-JUL-19,07-JUL-19,07-JUL-19
1526,97,6,4,06-JUL-19,06-JUL-19,06-JUL-19
1527,97,7,6,01-JUL-19,01-JUL-19,01-JUL-19
1528,97,8,6,10-JUL-19,10-JUL-19,10-JUL-19
1529,98,1,4,15-FEB-17,15-FEB-17,15-FEB-17
1530,98,2,9,19-FEB-17,19-FEB-17,19-FEB-17
1531,98,3,5,22-FEB-17,22-FEB-17,22-FEB-17
1532,98,4,8,10-FEB-17,10-FEB-17,10-FEB-17
1533,98,5,5,13-JUL-17,13-JUL-17,13-JUL-17
1534,98,6,8,06-JUL-17,06-JUL-17,06-JUL-17
1535,98,7,8,30-JUN-17,30-JUN-17,30-JUN-17
1536,98,8,7,30-JUN-17,30-JUN-17,30-JUN-17
1537,98,9,4,17-FEB-18,17-FEB-18,17-FEB-18
1538,98,10,7,19-FEB-18,19-FEB-18,19-FEB-18
1539,98,11,7,12-FEB-18,12-FEB-18,12-FEB-18
1540,98,12,7,16-FEB-18,16-FEB-18,16-FEB-18
1541,98,13,6,06-JUL-18,06-JUL-18,06-JUL-18
1542,98,14,5,02-JUL-18,02-JUL-18,02-JUL-18
1543,98,15,9,11-JUL-18,11-JUL-18,11-JUL-18
1544,98,16,4,13-JUL-18,13-JUL-18,13-JUL-18
1545,98,17,7,18-FEB-19,18-FEB-19,18-FEB-19
1546,98,18,5,11-FEB-19,11-FEB-19,11-FEB-19
1547,98,19,6,18-FEB-19,18-FEB-19,18-FEB-19
1548,98,20,6,13-FEB-19,13-FEB-19,13-FEB-19
1549,98,21,6,06-JUL-19,06-JUL-19,06-JUL-19
1550,98,22,5,13-JUL-19,13-JUL-19,13-JUL-19
1551,98,23,5,11-JUL-19,11-JUL-19,11-JUL-19
1552,98,24,4,13-JUL-19,13-JUL-19,13-JUL-19
1553,99,1,4,22-FEB-18,22-FEB-18,22-FEB-18
1554,99,2,6,18-FEB-18,18-FEB-18,18-FEB-18
1555,99,3,5,21-FEB-18,21-FEB-18,21-FEB-18
1556,99,4,10,10-FEB-18,10-FEB-18,10-FEB-18
1557,99,5,9,05-JUL-18,05-JUL-18,05-JUL-18
1558,99,6,9,01-JUL-18,01-JUL-18,01-JUL-18
1559,99,7,10,02-JUL-18,02-JUL-18,02-JUL-18
1560,99,8,8,11-JUL-18,11-JUL-18,11-JUL-18
1561,99,9,7,23-FEB-19,23-FEB-19,23-FEB-19
1562,99,10,8,23-FEB-19,23-FEB-19,23-FEB-19
1563,99,11,5,11-FEB-19,11-FEB-19,11-FEB-19
1564,99,12,10,23-FEB-19,23-FEB-19,23-FEB-19
1565,99,13,8,07-JUL-19,07-JUL-19,07-JUL-19
1566,99,14,10,11-JUL-19,11-JUL-19,11-JUL-19
1567,99,15,6,11-JUL-19,11-JUL-19,11-JUL-19
1568,99,16,6,10-JUL-19,10-JUL-19,10-JUL-19
1569,100,1,8,17-FEB-17,17-FEB-17,17-FEB-17
1570,100,2,7,18-FEB-17,18-FEB-17,18-FEB-17
1571,100,3,9,12-FEB-17,12-FEB-17,12-FEB-17
1572,100,4,4,22-FEB-17,22-FEB-17,22-FEB-17
1573,100,5,5,06-JUL-17,06-JUL-17,06-JUL-17
1574,100,6,9,13-JUL-17,13-JUL-17,13-JUL-17
1575,100,7,4,05-JUL-17,05-JUL-17,05-JUL-17
1576,100,8,6,13-JUL-17,13-JUL-17,13-JUL-17
1577,100,9,9,23-FEB-18,23-FEB-18,23-FEB-18
1578,100,10,9,22-FEB-18,22-FEB-18,22-FEB-18
1579,100,11,9,17-FEB-18,17-FEB-18,17-FEB-18
1580,100,12,6,11-FEB-18,11-FEB-18,11-FEB-18
1581,100,13,6,10-JUL-18,10-JUL-18,10-JUL-18
1582,100,14,8,04-JUL-18,04-JUL-18,04-JUL-18
1583,100,15,8,08-JUL-18,08-JUL-18,08-JUL-18
1584,100,16,9,03-JUL-18,03-JUL-18,03-JUL-18
1585,100,17,8,17-FEB-19,17-FEB-19,17-FEB-19
1586,100,18,6,15-FEB-19,15-FEB-19,15-FEB-19
1587,100,19,8,23-FEB-19,23-FEB-19,23-FEB-19
1588,100,20,6,18-FEB-19,18-FEB-19,18-FEB-19
1589,100,21,9,10-JUL-19,10-JUL-19,10-JUL-19
1590,100,22,6,07-JUL-19,07-JUL-19,07-JUL-19
1591,100,23,9,04-JUL-19,04-JUL-19,04-JUL-19
1592,100,24,7,05-JUL-19,05-JUL-19,05-JUL-19
1593,101,1,8,18-FEB-17,18-FEB-17,18-FEB-17
1594,101,2,6,21-FEB-17,21-FEB-17,21-FEB-17
1595,101,3,9,15-FEB-17,15-FEB-17,15-FEB-17
1596,101,4,5,21-FEB-17,21-FEB-17,21-FEB-17
1597,101,5,9,01-JUL-17,01-JUL-17,01-JUL-17
1598,101,6,8,05-JUL-17,05-JUL-17,05-JUL-17
1599,101,7,4,10-JUL-17,10-JUL-17,10-JUL-17
1600,101,8,4,13-JUL-17,13-JUL-17,13-JUL-17
1601,101,9,5,23-FEB-18,23-FEB-18,23-FEB-18
1602,101,10,5,13-FEB-18,13-FEB-18,13-FEB-18
